date,family,model,fold,actual,predicted
2017-06-20,BREAD/BAKERY,Prophet,1,10922.923,10283.05491701356
2017-05-24,BREAD/BAKERY,XGBoost,1,9997.785,14466.7353515625
2017-05-25,BREAD/BAKERY,XGBoost,1,8451.677,9417.3779296875
2017-05-26,BREAD/BAKERY,XGBoost,1,13566.8,14934.4775390625
2017-05-27,BREAD/BAKERY,XGBoost,1,12341.791,16015.9345703125
2017-05-28,BREAD/BAKERY,XGBoost,1,14986.028,15552.6396484375
2017-05-29,BREAD/BAKERY,XGBoost,1,10752.907,12014.29296875
2017-05-30,BREAD/BAKERY,XGBoost,1,9407.422,9972.63671875
2017-05-31,BREAD/BAKERY,XGBoost,1,11141.272,15007.5302734375
2017-06-01,BREAD/BAKERY,XGBoost,1,9765.608,9093.7216796875
2017-06-02,BREAD/BAKERY,XGBoost,1,11658.898,16246.609375
2017-06-03,BREAD/BAKERY,XGBoost,1,14512.653,15892.625
2017-06-04,BREAD/BAKERY,XGBoost,1,18264.381,17578.625
2017-06-05,BREAD/BAKERY,XGBoost,1,11275.867,11708.8125
2017-06-06,BREAD/BAKERY,XGBoost,1,9527.497,9430.26953125
2017-06-07,BREAD/BAKERY,XGBoost,1,10646.534,16401.5546875
2017-06-08,BREAD/BAKERY,XGBoost,1,8599.916,9518.919921875
2017-06-09,BREAD/BAKERY,XGBoost,1,10706.316,16799.435546875
2017-06-10,BREAD/BAKERY,XGBoost,1,13798.402,17675.375
2017-06-11,BREAD/BAKERY,XGBoost,1,16580.351,16908.7890625
2017-06-12,BREAD/BAKERY,XGBoost,1,10111.747,11707.7705078125
2017-06-13,BREAD/BAKERY,XGBoost,1,8985.416000000001,9733.4970703125
2017-06-14,BREAD/BAKERY,XGBoost,1,10403.277,16592.478515625
2017-06-15,BREAD/BAKERY,XGBoost,1,8941.589,9588.1708984375
2017-06-16,BREAD/BAKERY,XGBoost,1,11448.772,17409.3046875
2017-06-17,BREAD/BAKERY,XGBoost,1,15184.003,17749.18359375
2017-06-18,BREAD/BAKERY,XGBoost,1,13173.167,18490.7734375
2017-06-19,BREAD/BAKERY,XGBoost,1,11290.775,12028.955078125
2017-06-20,BREAD/BAKERY,XGBoost,1,10922.923,9386.271484375
2017-05-24,CLEANING,Seasonal naive,1,18294.0,20613.0
2017-05-25,CLEANING,Seasonal naive,1,14337.0,15459.0
2017-05-26,CLEANING,Seasonal naive,1,26375.0,20234.0
2017-05-27,CLEANING,Seasonal naive,1,23792.0,28623.0
2017-05-28,CLEANING,Seasonal naive,1,27689.0,32653.0
2017-05-29,CLEANING,Seasonal naive,1,18153.0,20760.0
2017-05-30,CLEANING,Seasonal naive,1,16745.0,18680.0
2017-05-31,CLEANING,Seasonal naive,1,19015.0,20613.0
2017-06-01,CLEANING,Seasonal naive,1,19092.0,15459.0
2017-06-02,CLEANING,Seasonal naive,1,24122.0,20234.0
2017-06-03,CLEANING,Seasonal naive,1,31659.0,28623.0
2017-06-04,CLEANING,Seasonal naive,1,37979.0,32653.0
2017-06-05,CLEANING,Seasonal naive,1,22446.0,20760.0
2017-06-06,CLEANING,Seasonal naive,1,18964.0,18680.0
2017-06-07,CLEANING,Seasonal naive,1,19756.0,20613.0
2017-06-08,CLEANING,Seasonal naive,1,15152.0,15459.0
2017-06-09,CLEANING,Seasonal naive,1,19154.0,20234.0
2017-06-10,CLEANING,Seasonal naive,1,25441.0,28623.0
2017-06-11,CLEANING,Seasonal naive,1,30518.0,32653.0
2017-06-12,CLEANING,Seasonal naive,1,19087.0,20760.0
2017-06-13,CLEANING,Seasonal naive,1,16245.0,18680.0
2017-06-14,CLEANING,Seasonal naive,1,17796.0,20613.0
2017-06-15,CLEANING,Seasonal naive,1,16720.0,15459.0
2017-06-16,CLEANING,Seasonal naive,1,21089.0,20234.0
2017-06-17,CLEANING,Seasonal naive,1,25938.0,28623.0
2017-06-18,CLEANING,Seasonal naive,1,21339.0,32653.0
2017-06-19,CLEANING,Seasonal naive,1,19269.0,20760.0
2017-06-20,CLEANING,Seasonal naive,1,18499.0,18680.0
2017-05-24,CLEANING,Prophet,1,18294.0,20356.13080538809
2017-05-25,CLEANING,Prophet,1,14337.0,17335.775059531035
2017-05-26,CLEANING,Prophet,1,26375.0,21702.147157793064
2017-05-27,CLEANING,Prophet,1,23792.0,27566.6004607082
2017-05-28,CLEANING,Prophet,1,27689.0,30192.04279976208
2017-05-29,CLEANING,Prophet,1,18153.0,21545.753194468587
2017-05-30,CLEANING,Prophet,1,16745.0,19319.352666365598
2017-05-31,CLEANING,Prophet,1,19015.0,20587.157122306893
2017-06-01,CLEANING,Prophet,1,19092.0,16229.969941379655
2017-06-02,CLEANING,Prophet,1,24122.0,18848.446536150197
2017-06-03,CLEANING,Prophet,1,31659.0,26436.966321459106
2017-06-04,CLEANING,Prophet,1,37979.0,28974.943887805523
2017-06-05,CLEANING,Prophet,1,22446.0,20371.4797517624
2017-06-06,CLEANING,Prophet,1,18964.0,18182.573787624136
2017-06-07,CLEANING,Prophet,1,19756.0,19427.19939989416
2017-06-08,CLEANING,Prophet,1,15152.0,16837.528494142072
2017-06-09,CLEANING,Prophet,1,19154.0,19229.07454075917
2017-06-10,CLEANING,Prophet,1,25441.0,26761.93869781815
2017-06-11,CLEANING,Prophet,1,30518.0,29278.51259455381
2017-06-12,CLEANING,Prophet,1,19087.0,20411.75331770013
2017-06-13,CLEANING,Prophet,1,16245.0,18293.01407155037
2017-06-14,CLEANING,Prophet,1,17796.0,19675.32506388802
2017-06-15,CLEANING,Prophet,1,16720.0,16503.61450706482
2017-06-16,CLEANING,Prophet,1,21089.0,18968.026733195376
2017-06-17,CLEANING,Prophet,1,25938.0,26473.90608224074
2017-06-18,CLEANING,Prophet,1,21339.0,28948.557538554574
2017-06-19,CLEANING,Prophet,1,19269.0,20248.320574648824
2017-06-20,CLEANING,Prophet,1,18499.0,18092.78461798314
2017-05-24,CLEANING,XGBoost,1,18294.0,19836.19140625
2017-05-25,CLEANING,XGBoost,1,14337.0,16353.01171875
2017-05-26,CLEANING,XGBoost,1,26375.0,20972.5234375
2017-05-27,CLEANING,XGBoost,1,23792.0,28887.41796875
2017-05-28,CLEANING,XGBoost,1,27689.0,31157.390625
2017-05-29,CLEANING,XGBoost,1,18153.0,22406.203125
2017-05-30,CLEANING,XGBoost,1,16745.0,20404.5546875
2017-05-31,CLEANING,XGBoost,1,19015.0,21332.365234375
2017-06-01,CLEANING,XGBoost,1,19092.0,18569.259765625
2017-06-02,CLEANING,XGBoost,1,24122.0,21509.169921875
2017-06-03,CLEANING,XGBoost,1,31659.0,28856.12109375
2017-06-04,CLEANING,XGBoost,1,37979.0,32086.857421875
2017-06-05,CLEANING,XGBoost,1,22446.0,20571.28125
2017-06-06,CLEANING,XGBoost,1,18964.0,17454.212890625
2017-06-07,CLEANING,XGBoost,1,19756.0,19476.205078125
2017-06-08,CLEANING,XGBoost,1,15152.0,16581.26953125
2017-06-09,CLEANING,XGBoost,1,19154.0,20397.802734375
2017-06-10,CLEANING,XGBoost,1,25441.0,28531.03125
2017-06-11,CLEANING,XGBoost,1,30518.0,29942.09375
2017-06-12,CLEANING,XGBoost,1,19087.0,20684.34375
2017-06-13,CLEANING,XGBoost,1,16245.0,18924.970703125
2017-06-14,CLEANING,XGBoost,1,17796.0,19755.203125
2017-06-15,CLEANING,XGBoost,1,16720.0,16693.265625
2017-06-16,CLEANING,XGBoost,1,21089.0,20598.189453125
2017-06-17,CLEANING,XGBoost,1,25938.0,28607.966796875
2017-06-18,CLEANING,XGBoost,1,21339.0,32021.6171875
2017-06-19,CLEANING,XGBoost,1,19269.0,20338.458984375
2017-06-20,CLEANING,XGBoost,1,18499.0,18515.33203125
2017-05-24,DAIRY,Seasonal naive,1,17592.0,18900.0
2017-05-25,DAIRY,Seasonal naive,1,13943.0,14239.0
2017-05-26,DAIRY,Seasonal naive,1,24824.0,18963.0
2017-05-27,DAIRY,Seasonal naive,1,22908.0,26330.0
2017-05-28,DAIRY,Seasonal naive,1,27382.0,31837.0
2017-05-29,DAIRY,Seasonal naive,1,18231.0,18015.0
2017-05-30,DAIRY,Seasonal naive,1,15959.0,15179.0
2017-05-31,DAIRY,Seasonal naive,1,18595.0,18900.0
2017-06-01,DAIRY,Seasonal naive,1,17236.0,14239.0
2017-06-02,DAIRY,Seasonal naive,1,22496.0,18963.0
2017-06-03,DAIRY,Seasonal naive,1,28819.0,26330.0
2017-06-04,DAIRY,Seasonal naive,1,36580.0,31837.0
2017-06-05,DAIRY,Seasonal naive,1,20940.0,18015.0
2017-06-06,DAIRY,Seasonal naive,1,16922.0,15179.0
2017-06-07,DAIRY,Seasonal naive,1,18883.0,18900.0
2017-06-08,DAIRY,Seasonal naive,1,14736.0,14239.0
2017-06-09,DAIRY,Seasonal naive,1,19481.0,18963.0
2017-06-10,DAIRY,Seasonal naive,1,26440.0,26330.0
2017-06-11,DAIRY,Seasonal naive,1,32381.0,31837.0
2017-06-12,DAIRY,Seasonal naive,1,17700.0,18015.0
2017-06-13,DAIRY,Seasonal naive,1,15915.0,15179.0
2017-06-14,DAIRY,Seasonal naive,1,18052.0,18900.0
2017-06-15,DAIRY,Seasonal naive,1,15305.0,14239.0
2017-06-16,DAIRY,Seasonal naive,1,21718.0,18963.0
2017-06-17,DAIRY,Seasonal naive,1,29440.0,26330.0
2017-06-18,DAIRY,Seasonal naive,1,23591.0,31837.0
2017-06-19,DAIRY,Seasonal naive,1,18048.0,18015.0
2017-06-20,DAIRY,Seasonal naive,1,16763.0,15179.0
2017-05-24,DAIRY,Prophet,1,17592.0,19548.570197355344
2017-05-25,DAIRY,Prophet,1,13943.0,16572.607874384827
2017-05-26,DAIRY,Prophet,1,24824.0,20778.496109844786
2017-05-27,DAIRY,Prophet,1,22908.0,25567.01924097567
2017-05-28,DAIRY,Prophet,1,27382.0,27750.534338554466
2017-05-29,DAIRY,Prophet,1,18231.0,19914.7468201065
2017-05-30,DAIRY,Prophet,1,15959.0,17944.09902426757
2017-05-31,DAIRY,Prophet,1,18595.0,19429.471141671027
2017-06-01,DAIRY,Prophet,1,17236.0,15636.612549226556
2017-06-02,DAIRY,Prophet,1,22496.0,19234.82131917568
2017-06-03,DAIRY,Prophet,1,28819.0,25193.29813459752
2017-06-04,DAIRY,Prophet,1,36580.0,27460.673997276783
2017-06-05,DAIRY,Prophet,1,20940.0,19562.68559897629
2017-06-06,DAIRY,Prophet,1,16922.0,17684.75190043476
2017-06-07,DAIRY,Prophet,1,18883.0,19245.95918626792
2017-06-08,DAIRY,Prophet,1,14736.0,16805.33990352138
2017-06-09,DAIRY,Prophet,1,19481.0,20006.526209234657
2017-06-10,DAIRY,Prophet,1,26440.0,26037.682211843374
2017-06-11,DAIRY,Prophet,1,32381.0,28278.530976852373
2017-06-12,DAIRY,Prophet,1,17700.0,20381.16584202975
2017-06-13,DAIRY,Prophet,1,15915.0,18470.04996595792
2017-06-14,DAIRY,Prophet,1,18052.0,19850.82898072604
2017-06-15,DAIRY,Prophet,1,15305.0,16322.55524103036
2017-06-16,DAIRY,Prophet,1,21718.0,19418.45462171816
2017-06-17,DAIRY,Prophet,1,29440.0,25280.70103833898
2017-06-18,DAIRY,Prophet,1,23591.0,27493.080996116645
2017-06-19,DAIRY,Prophet,1,18048.0,19641.968748383515
2017-06-20,DAIRY,Prophet,1,16763.0,17803.573809249676
2017-05-24,DAIRY,XGBoost,1,17592.0,17727.087890625
2017-05-25,DAIRY,XGBoost,1,13943.0,14904.845703125
2017-05-26,DAIRY,XGBoost,1,24824.0,20086.1953125
2017-05-27,DAIRY,XGBoost,1,22908.0,28379.44140625
2017-05-28,DAIRY,XGBoost,1,27382.0,29840.130859375
2017-05-29,DAIRY,XGBoost,1,18231.0,20140.98046875
2017-05-30,DAIRY,XGBoost,1,15959.0,18354.958984375
2017-05-31,DAIRY,XGBoost,1,18595.0,19442.759765625
2017-06-01,DAIRY,XGBoost,1,17236.0,17095.65234375
2017-06-02,DAIRY,XGBoost,1,22496.0,20307.7578125
2017-06-03,DAIRY,XGBoost,1,28819.0,28453.5234375
2017-06-04,DAIRY,XGBoost,1,36580.0,32009.91796875
2017-06-05,DAIRY,XGBoost,1,20940.0,18885.37109375
2017-06-06,DAIRY,XGBoost,1,16922.0,15586.7685546875
2017-06-07,DAIRY,XGBoost,1,18883.0,17759.01171875
2017-06-08,DAIRY,XGBoost,1,14736.0,15396.6875
2017-06-09,DAIRY,XGBoost,1,19481.0,20086.248046875
2017-06-10,DAIRY,XGBoost,1,26440.0,30002.6171875
2017-06-11,DAIRY,XGBoost,1,32381.0,30260.138671875
2017-06-12,DAIRY,XGBoost,1,17700.0,18718.232421875
2017-06-13,DAIRY,XGBoost,1,15915.0,17245.96484375
2017-06-14,DAIRY,XGBoost,1,18052.0,18424.900390625
2017-06-15,DAIRY,XGBoost,1,15305.0,15578.7724609375
2017-06-16,DAIRY,XGBoost,1,21718.0,19785.134765625
2017-06-17,DAIRY,XGBoost,1,29440.0,27957.3671875
2017-06-18,DAIRY,XGBoost,1,23591.0,31891.21875
2017-06-19,DAIRY,XGBoost,1,18048.0,18818.494140625
2017-06-20,DAIRY,XGBoost,1,16763.0,15842.630859375
2017-05-24,GROCERY I,Seasonal naive,1,69753.0,80346.0
2017-05-25,GROCERY I,Seasonal naive,1,59373.0,59672.0
2017-05-26,GROCERY I,Seasonal naive,1,109303.0,77954.0
2017-05-27,GROCERY I,Seasonal naive,1,97093.0,111489.0
2017-05-28,GROCERY I,Seasonal naive,1,113372.0,133120.0
2017-05-29,GROCERY I,Seasonal naive,1,73475.0,75111.0
2017-05-30,GROCERY I,Seasonal naive,1,71189.0,66478.0
2017-05-31,GROCERY I,Seasonal naive,1,77712.0,80346.0
2017-06-01,GROCERY I,Seasonal naive,1,80669.0,59672.0
2017-06-02,GROCERY I,Seasonal naive,1,99176.0,77954.0
2017-06-03,GROCERY I,Seasonal naive,1,135569.0,111489.0
2017-06-04,GROCERY I,Seasonal naive,1,162781.0,133120.0
2017-06-05,GROCERY I,Seasonal naive,1,92140.0,75111.0
2017-06-06,GROCERY I,Seasonal naive,1,77330.0,66478.0
2017-06-07,GROCERY I,Seasonal naive,1,82044.0,80346.0
2017-06-08,GROCERY I,Seasonal naive,1,68362.0,59672.0
2017-06-09,GROCERY I,Seasonal naive,1,82157.0,77954.0
2017-06-10,GROCERY I,Seasonal naive,1,109410.0,111489.0
2017-06-11,GROCERY I,Seasonal naive,1,133354.0,133120.0
2017-06-12,GROCERY I,Seasonal naive,1,75376.0,75111.0
2017-06-13,GROCERY I,Seasonal naive,1,70745.0,66478.0
2017-06-14,GROCERY I,Seasonal naive,1,73540.0,80346.0
2017-06-15,GROCERY I,Seasonal naive,1,66243.0,59672.0
2017-06-16,GROCERY I,Seasonal naive,1,90488.0,77954.0
2017-06-17,GROCERY I,Seasonal naive,1,118831.0,111489.0
2017-06-18,GROCERY I,Seasonal naive,1,98875.0,133120.0
2017-06-19,GROCERY I,Seasonal naive,1,77991.0,75111.0
2017-06-20,GROCERY I,Seasonal naive,1,76544.0,66478.0
2017-05-24,GROCERY I,Prophet,1,69753.0,77767.71586379252
2017-05-25,GROCERY I,Prophet,1,59373.0,67127.25934881077
2017-05-26,GROCERY I,Prophet,1,109303.0,86078.06114208054
2017-05-27,GROCERY I,Prophet,1,97093.0,106264.45862694117
2017-05-28,GROCERY I,Prophet,1,113372.0,116705.03254666098
2017-05-29,GROCERY I,Prophet,1,73475.0,82867.78169737951
2017-05-30,GROCERY I,Prophet,1,71189.0,74917.08311021418
2017-05-31,GROCERY I,Prophet,1,77712.0,78607.0409079912
2017-06-01,GROCERY I,Prophet,1,80669.0,65420.75934101518
2017-06-02,GROCERY I,Prophet,1,99176.0,78085.4195100778
2017-06-03,GROCERY I,Prophet,1,135569.0,106679.37684697958
2017-06-04,GROCERY I,Prophet,1,162781.0,117188.38871626368
2017-06-05,GROCERY I,Prophet,1,92140.0,83259.79541172735
2017-06-06,GROCERY I,Prophet,1,77330.0,75203.16796024134
2017-06-07,GROCERY I,Prophet,1,82044.0,80256.3624946811
2017-06-08,GROCERY I,Prophet,1,68362.0,69010.73242921631
2017-06-09,GROCERY I,Prophet,1,82157.0,78995.60209939044
2017-06-10,GROCERY I,Prophet,1,109410.0,107539.37280594472
2017-06-11,GROCERY I,Prophet,1,133354.0,118125.7880709838
2017-06-12,GROCERY I,Prophet,1,75376.0,83714.02073752187
2017-06-13,GROCERY I,Prophet,1,70745.0,75284.48827464791
2017-06-14,GROCERY I,Prophet,1,73540.0,80270.5165478539
2017-06-15,GROCERY I,Prophet,1,66243.0,67515.0419781229
2017-06-16,GROCERY I,Prophet,1,90488.0,78024.79861697696
2017-06-17,GROCERY I,Prophet,1,118831.0,106473.3785529657
2017-06-18,GROCERY I,Prophet,1,98875.0,116470.6663536358
2017-06-19,GROCERY I,Prophet,1,77991.0,81761.5487092567
2017-06-20,GROCERY I,Prophet,1,76544.0,73338.78079533158
2017-05-24,GROCERY I,XGBoost,1,69753.0,70280.9453125
2017-05-25,GROCERY I,XGBoost,1,59373.0,58687.140625
2017-05-26,GROCERY I,XGBoost,1,109303.0,76543.21875
2017-05-27,GROCERY I,XGBoost,1,97093.0,107964.7578125
2017-05-28,GROCERY I,XGBoost,1,113372.0,111245.1640625
2017-05-29,GROCERY I,XGBoost,1,73475.0,68431.6640625
2017-05-30,GROCERY I,XGBoost,1,71189.0,63482.625
2017-05-31,GROCERY I,XGBoost,1,77712.0,70136.90625
2017-06-01,GROCERY I,XGBoost,1,80669.0,60319.765625
2017-06-02,GROCERY I,XGBoost,1,99176.0,71954.0703125
2017-06-03,GROCERY I,XGBoost,1,135569.0,99550.1328125
2017-06-04,GROCERY I,XGBoost,1,162781.0,114875.5703125
2017-06-05,GROCERY I,XGBoost,1,92140.0,68537.921875
2017-06-06,GROCERY I,XGBoost,1,77330.0,63201.4765625
2017-06-07,GROCERY I,XGBoost,1,82044.0,67873.6875
2017-06-08,GROCERY I,XGBoost,1,68362.0,57079.7109375
2017-06-09,GROCERY I,XGBoost,1,82157.0,70437.2421875
2017-06-10,GROCERY I,XGBoost,1,109410.0,98385.5390625
2017-06-11,GROCERY I,XGBoost,1,133354.0,107030.6171875
2017-06-12,GROCERY I,XGBoost,1,75376.0,64733.640625
2017-06-13,GROCERY I,XGBoost,1,70745.0,61204.5
2017-06-14,GROCERY I,XGBoost,1,73540.0,70803.953125
2017-06-15,GROCERY I,XGBoost,1,66243.0,55022.27734375
2017-06-16,GROCERY I,XGBoost,1,90488.0,70974.8671875
2017-06-17,GROCERY I,XGBoost,1,118831.0,98826.4296875
2017-06-18,GROCERY I,XGBoost,1,98875.0,112456.015625
2017-06-19,GROCERY I,XGBoost,1,77991.0,64492.40234375
2017-06-20,GROCERY I,XGBoost,1,76544.0,60612.02734375
2017-05-24,MEATS,Seasonal naive,1,6514.685,7131.003
2017-05-25,MEATS,Seasonal naive,1,6415.04,5526.657999999999
2017-05-26,MEATS,Seasonal naive,1,16013.338,13808.052
2017-05-27,MEATS,Seasonal naive,1,8567.033,9923.653
2017-05-28,MEATS,Seasonal naive,1,9352.076,10506.827
2017-05-29,MEATS,Seasonal naive,1,6973.062,6579.286
2017-05-30,MEATS,Seasonal naive,1,5939.249,6228.598
2017-05-31,MEATS,Seasonal naive,1,6618.1,7131.003
2017-06-01,MEATS,Seasonal naive,1,7158.911,5526.657999999999
2017-06-02,MEATS,Seasonal naive,1,16751.504,13808.052
2017-06-03,MEATS,Seasonal naive,1,10829.054,9923.653
2017-06-04,MEATS,Seasonal naive,1,12676.137,10506.827
2017-06-05,MEATS,Seasonal naive,1,8095.985000000001,6579.286
2017-06-06,MEATS,Seasonal naive,1,6508.48,6228.598
2017-06-07,MEATS,Seasonal naive,1,7119.4490000000005,7131.003
2017-06-08,MEATS,Seasonal naive,1,5826.284,5526.657999999999
2017-06-09,MEATS,Seasonal naive,1,15456.791,13808.052
2017-06-10,MEATS,Seasonal naive,1,9188.301,9923.653
2017-06-11,MEATS,Seasonal naive,1,10657.488,10506.827
2017-06-12,MEATS,Seasonal naive,1,6362.772,6579.286
2017-06-13,MEATS,Seasonal naive,1,6046.881,6228.598
2017-06-14,MEATS,Seasonal naive,1,6236.265,7131.003
2017-06-15,MEATS,Seasonal naive,1,6331.745,5526.657999999999
2017-06-16,MEATS,Seasonal naive,1,17145.34,13808.052
2017-06-17,MEATS,Seasonal naive,1,11715.226,9923.653
2017-06-18,MEATS,Seasonal naive,1,8329.782,10506.827
2017-06-19,MEATS,Seasonal naive,1,6841.042,6579.286
2017-06-20,MEATS,Seasonal naive,1,7126.69,6228.598
2017-05-24,MEATS,Prophet,1,6514.685,7200.007841745609
2017-05-25,MEATS,Prophet,1,6415.04,6358.51708418917
2017-05-26,MEATS,Prophet,1,16013.338,13696.334884561997
2017-05-27,MEATS,Prophet,1,8567.033,10014.614868536595
2017-05-28,MEATS,Prophet,1,9352.076,10272.594968370737
2017-05-29,MEATS,Prophet,1,6973.062,7553.544020991204
2017-05-30,MEATS,Prophet,1,5939.249,6978.388860035499
2017-05-31,MEATS,Prophet,1,6618.1,7404.39592079114
2017-06-01,MEATS,Prophet,1,7158.911,6668.387640226163
2017-06-02,MEATS,Prophet,1,16751.504,13464.856881595038
2017-06-03,MEATS,Prophet,1,10829.054,13225.409155264177
2017-06-04,MEATS,Prophet,1,12676.137,13468.967151010336
2017-06-05,MEATS,Prophet,1,8095.985000000001,10645.322605252615
2017-06-06,MEATS,Prophet,1,6508.48,9991.260277917918
2017-06-07,MEATS,Prophet,1,7119.4490000000005,10456.502765717763
2017-06-08,MEATS,Prophet,1,5826.284,9619.607984107202
2017-06-09,MEATS,Prophet,1,15456.791,13768.61309315454
2017-06-10,MEATS,Prophet,1,9188.301,13388.627969716576
2017-06-11,MEATS,Prophet,1,10657.488,13615.657733357886
2017-06-12,MEATS,Prophet,1,6362.772,10776.31006098829
2017-06-13,MEATS,Prophet,1,6046.881,10175.286408074751
2017-06-14,MEATS,Prophet,1,6236.265,10457.608977590056
2017-06-15,MEATS,Prophet,1,6331.745,9578.864762764244
2017-06-16,MEATS,Prophet,1,17145.34,13727.239531741743
2017-06-17,MEATS,Prophet,1,11715.226,13303.28354619376
2017-06-18,MEATS,Prophet,1,8329.782,13393.647656619953
2017-06-19,MEATS,Prophet,1,6841.042,10454.800119197338
2017-06-20,MEATS,Prophet,1,7126.69,9838.7398373727
2017-05-24,MEATS,XGBoost,1,6514.685,12282.494140625
2017-05-25,MEATS,XGBoost,1,6415.04,8449.7529296875
2017-05-26,MEATS,XGBoost,1,16013.338,20450.58203125
2017-05-27,MEATS,XGBoost,1,8567.033,15538.0166015625
2017-05-28,MEATS,XGBoost,1,9352.076,10836.5654296875
2017-05-29,MEATS,XGBoost,1,6973.062,7828.7880859375
2017-05-30,MEATS,XGBoost,1,5939.249,10968.9580078125
2017-05-31,MEATS,XGBoost,1,6618.1,11077.96484375
2017-06-01,MEATS,XGBoost,1,7158.911,8884.333984375
2017-06-02,MEATS,XGBoost,1,16751.504,20165.740234375
2017-06-03,MEATS,XGBoost,1,10829.054,18100.56640625
2017-06-04,MEATS,XGBoost,1,12676.137,14220.9306640625
2017-06-05,MEATS,XGBoost,1,8095.985000000001,8824.5234375
2017-06-06,MEATS,XGBoost,1,6508.48,11606.9765625
2017-06-07,MEATS,XGBoost,1,7119.4490000000005,13066.64453125
2017-06-08,MEATS,XGBoost,1,5826.284,10764.7861328125
2017-06-09,MEATS,XGBoost,1,15456.791,19523.451171875
2017-06-10,MEATS,XGBoost,1,9188.301,19856.84765625
2017-06-11,MEATS,XGBoost,1,10657.488,16362.537109375
2017-06-12,MEATS,XGBoost,1,6362.772,8868.794921875
2017-06-13,MEATS,XGBoost,1,6046.881,13071.2861328125
2017-06-14,MEATS,XGBoost,1,6236.265,13341.3828125
2017-06-15,MEATS,XGBoost,1,6331.745,11442.9033203125
2017-06-16,MEATS,XGBoost,1,17145.34,19449.556640625
2017-06-17,MEATS,XGBoost,1,11715.226,21014.06640625
2017-06-18,MEATS,XGBoost,1,8329.782,18957.744140625
2017-06-19,MEATS,XGBoost,1,6841.042,10513.9111328125
2017-06-20,MEATS,XGBoost,1,7126.69,11181.314453125
2017-05-24,POULTRY,Seasonal naive,1,7867.531,8755.403999999999
2017-05-25,POULTRY,Seasonal naive,1,6781.74,6464.772
2017-05-26,POULTRY,Seasonal naive,1,15663.784,13031.643
2017-05-27,POULTRY,Seasonal naive,1,10690.295,11862.227
2017-05-28,POULTRY,Seasonal naive,1,12662.443,14046.946
2017-05-29,POULTRY,Seasonal naive,1,8432.141,9164.213
2017-05-30,POULTRY,Seasonal naive,1,7337.255999999999,7544.753
2017-05-31,POULTRY,Seasonal naive,1,8356.701000000001,8755.403999999999
2017-06-01,POULTRY,Seasonal naive,1,8613.625,6464.772
2017-06-02,POULTRY,Seasonal naive,1,21303.266,13031.643
2017-06-03,POULTRY,Seasonal naive,1,14012.785,11862.227
2017-06-04,POULTRY,Seasonal naive,1,17764.278,14046.946
2017-06-05,POULTRY,Seasonal naive,1,11069.199,9164.213
2017-06-06,POULTRY,Seasonal naive,1,8134.577,7544.753
2017-06-07,POULTRY,Seasonal naive,1,8578.103000000001,8755.403999999999
2017-06-08,POULTRY,Seasonal naive,1,6843.906,6464.772
2017-06-09,POULTRY,Seasonal naive,1,18499.889,13031.643
2017-06-10,POULTRY,Seasonal naive,1,11514.403,11862.227
2017-06-11,POULTRY,Seasonal naive,1,13961.184,14046.946
2017-06-12,POULTRY,Seasonal naive,1,8517.807,9164.213
2017-06-13,POULTRY,Seasonal naive,1,6921.676,7544.753
2017-06-14,POULTRY,Seasonal naive,1,7714.172,8755.403999999999
2017-06-15,POULTRY,Seasonal naive,1,6934.488,6464.772
2017-06-16,POULTRY,Seasonal naive,1,17236.598,13031.643
2017-06-17,POULTRY,Seasonal naive,1,13452.57,11862.227
2017-06-18,POULTRY,Seasonal naive,1,10496.883,14046.946
2017-06-19,POULTRY,Seasonal naive,1,8822.952,9164.213
2017-06-20,POULTRY,Seasonal naive,1,8310.068,7544.753
2017-05-24,POULTRY,Prophet,1,7867.531,8161.451482203738
2017-05-25,POULTRY,Prophet,1,6781.74,6714.109114302289
2017-05-26,POULTRY,Prophet,1,15663.784,14019.23237714898
2017-05-27,POULTRY,Prophet,1,10690.295,11740.0527472936
2017-05-28,POULTRY,Prophet,1,12662.443,13042.668436767228
2017-05-29,POULTRY,Prophet,1,8432.141,8737.422662305093
2017-05-30,POULTRY,Prophet,1,7337.255999999999,8015.375814961373
2017-05-31,POULTRY,Prophet,1,8356.701000000001,8098.34559937698
2017-06-01,POULTRY,Prophet,1,8613.625,6752.037224876087
2017-06-02,POULTRY,Prophet,1,21303.266,13417.46705483218
2017-06-03,POULTRY,Prophet,1,14012.785,11763.15188419489
2017-06-04,POULTRY,Prophet,1,17764.278,13037.756686015377
2017-06-05,POULTRY,Prophet,1,11069.199,8706.879356703306
2017-06-06,POULTRY,Prophet,1,8134.577,8033.5342442446945
2017-06-07,POULTRY,Prophet,1,8578.103000000001,8063.802964238152
2017-06-08,POULTRY,Prophet,1,6843.906,6640.513054964136
2017-06-09,POULTRY,Prophet,1,18499.889,13322.304144374164
2017-06-10,POULTRY,Prophet,1,11514.403,11658.344447517817
2017-06-11,POULTRY,Prophet,1,13961.184,12960.73611530379
2017-06-12,POULTRY,Prophet,1,8517.807,8648.249057957073
2017-06-13,POULTRY,Prophet,1,6921.676,7916.160485797419
2017-06-14,POULTRY,Prophet,1,7714.172,8034.601980719772
2017-06-15,POULTRY,Prophet,1,6934.488,6556.933583525088
2017-06-16,POULTRY,Prophet,1,17236.598,13191.12928249416
