fold,family,model,date,day_offset,actual,predicted
1,BREAD/BAKERY,Seasonal naive,2017-06-05,13,11275.867,10494.663
1,BREAD/BAKERY,Seasonal naive,2017-06-06,14,9527.497,8892.275
1,BREAD/BAKERY,Seasonal naive,2017-06-07,15,10646.534,10961.733
1,BREAD/BAKERY,Seasonal naive,2017-06-08,16,8599.916,8359.659
1,BREAD/BAKERY,Seasonal naive,2017-06-09,17,10706.316,11093.669
1,BREAD/BAKERY,Seasonal naive,2017-06-10,18,13798.402,13941.446
1,BREAD/BAKERY,Seasonal naive,2017-06-11,19,16580.351,17060.024
1,BREAD/BAKERY,Seasonal naive,2017-06-12,20,10111.747,10494.663
1,BREAD/BAKERY,Seasonal naive,2017-06-13,21,8985.416000000001,8892.275
1,BREAD/BAKERY,Seasonal naive,2017-06-14,22,10403.277,10961.733
1,BREAD/BAKERY,Seasonal naive,2017-06-15,23,8941.589,8359.659
1,BREAD/BAKERY,Seasonal naive,2017-06-16,24,11448.772,11093.669
1,BREAD/BAKERY,Seasonal naive,2017-06-17,25,15184.003,13941.446
1,BREAD/BAKERY,Seasonal naive,2017-06-18,26,13173.167,17060.024
1,BREAD/BAKERY,Seasonal naive,2017-06-19,27,11290.775,10494.663
1,BREAD/BAKERY,Seasonal naive,2017-06-20,28,10922.923,8892.275
1,BREAD/BAKERY,Prophet,2017-05-24,1,9997.785,11192.539453047486
1,BREAD/BAKERY,Prophet,2017-05-25,2,8451.677,9696.18577762757
1,BREAD/BAKERY,Prophet,2017-05-26,3,13566.8,11704.870169749836
1,BREAD/BAKERY,Prophet,2017-05-27,4,12341.791,14199.180382297898
1,BREAD/BAKERY,Prophet,2017-05-28,5,14986.028,16189.135409479197
1,BREAD/BAKERY,Prophet,2017-05-29,6,10752.907,11919.434341208653
1,BREAD/BAKERY,Prophet,2017-05-30,7,9407.422,10602.185833612679
1,BREAD/BAKERY,Prophet,2017-05-31,8,11141.272,11504.443459346841
1,BREAD/BAKERY,Prophet,2017-06-01,9,9765.608,9689.332968832367
1,BREAD/BAKERY,Prophet,2017-06-02,10,11658.898,11274.256150180629
1,BREAD/BAKERY,Prophet,2017-06-03,11,14512.653,14135.247641270638
1,BREAD/BAKERY,Prophet,2017-06-04,12,18264.381,16051.786903667573
1,BREAD/BAKERY,Prophet,2017-06-05,13,11275.867,11764.119625669158
1,BREAD/BAKERY,Prophet,2017-06-06,14,9527.497,10518.052949544044
1,BREAD/BAKERY,Prophet,2017-06-07,15,10646.534,11423.815164599077
1,BREAD/BAKERY,Prophet,2017-06-08,16,8599.916,9870.356137881094
1,BREAD/BAKERY,Prophet,2017-06-09,17,10706.316,11399.622642698958
1,BREAD/BAKERY,Prophet,2017-06-10,18,13798.402,14256.644098473698
1,BREAD/BAKERY,Prophet,2017-06-11,19,16580.351,16127.45580030921
1,BREAD/BAKERY,Prophet,2017-06-12,20,10111.747,11799.186612187732
1,BREAD/BAKERY,Prophet,2017-06-13,21,8985.416000000001,10511.174057937982
1,BREAD/BAKERY,Prophet,2017-06-14,22,10403.277,11358.749809203708
1,BREAD/BAKERY,Prophet,2017-06-15,23,8941.589,9775.486275785459
1,BREAD/BAKERY,Prophet,2017-06-16,24,11448.772,11274.3340275956
1,BREAD/BAKERY,Prophet,2017-06-17,25,15184.003,14105.53634119562
1,BREAD/BAKERY,Prophet,2017-06-18,26,13173.167,15931.550808608345
1,BREAD/BAKERY,Prophet,2017-06-19,27,11290.775,11593.921398029637
1,BREAD/BAKERY,Prophet,2017-06-20,28,10922.923,10283.05491701356
1,BREAD/BAKERY,XGBoost,2017-05-24,1,9997.785,14466.7353515625
1,BREAD/BAKERY,XGBoost,2017-05-25,2,8451.677,9417.3779296875
1,BREAD/BAKERY,XGBoost,2017-05-26,3,13566.8,14934.4775390625
1,BREAD/BAKERY,XGBoost,2017-05-27,4,12341.791,16015.9345703125
1,BREAD/BAKERY,XGBoost,2017-05-28,5,14986.028,15552.6396484375
1,BREAD/BAKERY,XGBoost,2017-05-29,6,10752.907,12014.29296875
1,BREAD/BAKERY,XGBoost,2017-05-30,7,9407.422,9972.63671875
1,BREAD/BAKERY,XGBoost,2017-05-31,8,11141.272,15007.5302734375
1,BREAD/BAKERY,XGBoost,2017-06-01,9,9765.608,9093.7216796875
1,BREAD/BAKERY,XGBoost,2017-06-02,10,11658.898,16246.609375
1,BREAD/BAKERY,XGBoost,2017-06-03,11,14512.653,15892.625
1,BREAD/BAKERY,XGBoost,2017-06-04,12,18264.381,17578.625
1,BREAD/BAKERY,XGBoost,2017-06-05,13,11275.867,11708.8125
1,BREAD/BAKERY,XGBoost,2017-06-06,14,9527.497,9430.26953125
1,BREAD/BAKERY,XGBoost,2017-06-07,15,10646.534,16401.5546875
1,BREAD/BAKERY,XGBoost,2017-06-08,16,8599.916,9518.919921875
1,BREAD/BAKERY,XGBoost,2017-06-09,17,10706.316,16799.435546875
1,BREAD/BAKERY,XGBoost,2017-06-10,18,13798.402,17675.375
1,BREAD/BAKERY,XGBoost,2017-06-11,19,16580.351,16908.7890625
1,BREAD/BAKERY,XGBoost,2017-06-12,20,10111.747,11707.7705078125
1,BREAD/BAKERY,XGBoost,2017-06-13,21,8985.416000000001,9733.4970703125
1,BREAD/BAKERY,XGBoost,2017-06-14,22,10403.277,16592.478515625
1,BREAD/BAKERY,XGBoost,2017-06-15,23,8941.589,9588.1708984375
1,BREAD/BAKERY,XGBoost,2017-06-16,24,11448.772,17409.3046875
1,BREAD/BAKERY,XGBoost,2017-06-17,25,15184.003,17749.18359375
1,BREAD/BAKERY,XGBoost,2017-06-18,26,13173.167,18490.7734375
1,BREAD/BAKERY,XGBoost,2017-06-19,27,11290.775,12028.955078125
1,BREAD/BAKERY,XGBoost,2017-06-20,28,10922.923,9386.271484375
1,CLEANING,Seasonal naive,2017-05-24,1,18294.0,20613.0
1,CLEANING,Seasonal naive,2017-05-25,2,14337.0,15459.0
1,CLEANING,Seasonal naive,2017-05-26,3,26375.0,20234.0
1,CLEANING,Seasonal naive,2017-05-27,4,23792.0,28623.0
1,CLEANING,Seasonal naive,2017-05-28,5,27689.0,32653.0
1,CLEANING,Seasonal naive,2017-05-29,6,18153.0,20760.0
1,CLEANING,Seasonal naive,2017-05-30,7,16745.0,18680.0
1,CLEANING,Seasonal naive,2017-05-31,8,19015.0,20613.0
1,CLEANING,Seasonal naive,2017-06-01,9,19092.0,15459.0
1,CLEANING,Seasonal naive,2017-06-02,10,24122.0,20234.0
1,CLEANING,Seasonal naive,2017-06-03,11,31659.0,28623.0
1,CLEANING,Seasonal naive,2017-06-04,12,37979.0,32653.0
1,CLEANING,Seasonal naive,2017-06-05,13,22446.0,20760.0
1,CLEANING,Seasonal naive,2017-06-06,14,18964.0,18680.0
1,CLEANING,Seasonal naive,2017-06-07,15,19756.0,20613.0
1,CLEANING,Seasonal naive,2017-06-08,16,15152.0,15459.0
1,CLEANING,Seasonal naive,2017-06-09,17,19154.0,20234.0
1,CLEANING,Seasonal naive,2017-06-10,18,25441.0,28623.0
1,CLEANING,Seasonal naive,2017-06-11,19,30518.0,32653.0
1,CLEANING,Seasonal naive,2017-06-12,20,19087.0,20760.0
1,CLEANING,Seasonal naive,2017-06-13,21,16245.0,18680.0
1,CLEANING,Seasonal naive,2017-06-14,22,17796.0,20613.0
1,CLEANING,Seasonal naive,2017-06-15,23,16720.0,15459.0
1,CLEANING,Seasonal naive,2017-06-16,24,21089.0,20234.0
1,CLEANING,Seasonal naive,2017-06-17,25,25938.0,28623.0
1,CLEANING,Seasonal naive,2017-06-18,26,21339.0,32653.0
1,CLEANING,Seasonal naive,2017-06-19,27,19269.0,20760.0
1,CLEANING,Seasonal naive,2017-06-20,28,18499.0,18680.0
1,CLEANING,Prophet,2017-05-24,1,18294.0,20356.130805388086
1,CLEANING,Prophet,2017-05-25,2,14337.0,17335.775059531035
1,CLEANING,Prophet,2017-05-26,3,26375.0,21702.147157793064
1,CLEANING,Prophet,2017-05-27,4,23792.0,27566.6004607082
1,CLEANING,Prophet,2017-05-28,5,27689.0,30192.04279976208
1,CLEANING,Prophet,2017-05-29,6,18153.0,21545.753194468587
1,CLEANING,Prophet,2017-05-30,7,16745.0,19319.352666365594
1,CLEANING,Prophet,2017-05-31,8,19015.0,20587.157122306893
1,CLEANING,Prophet,2017-06-01,9,19092.0,16229.969941379655
1,CLEANING,Prophet,2017-06-02,10,24122.0,18848.446536150193
1,CLEANING,Prophet,2017-06-03,11,31659.0,26436.966321459106
1,CLEANING,Prophet,2017-06-04,12,37979.0,28974.943887805523
1,CLEANING,Prophet,2017-06-05,13,22446.0,20371.4797517624
1,CLEANING,Prophet,2017-06-06,14,18964.0,18182.573787624136
1,CLEANING,Prophet,2017-06-07,15,19756.0,19427.19939989416
1,CLEANING,Prophet,2017-06-08,16,15152.0,16837.528494142072
1,CLEANING,Prophet,2017-06-09,17,19154.0,19229.074540759175
1,CLEANING,Prophet,2017-06-10,18,25441.0,26761.93869781815
1,CLEANING,Prophet,2017-06-11,19,30518.0,29278.51259455381
1,CLEANING,Prophet,2017-06-12,20,19087.0,20411.75331770013
1,CLEANING,Prophet,2017-06-13,21,16245.0,18293.01407155037
1,CLEANING,Prophet,2017-06-14,22,17796.0,19675.32506388802
1,CLEANING,Prophet,2017-06-15,23,16720.0,16503.61450706482
1,CLEANING,Prophet,2017-06-16,24,21089.0,18968.026733195376
1,CLEANING,Prophet,2017-06-17,25,25938.0,26473.90608224074
1,CLEANING,Prophet,2017-06-18,26,21339.0,28948.557538554578
1,CLEANING,Prophet,2017-06-19,27,19269.0,20248.320574648824
1,CLEANING,Prophet,2017-06-20,28,18499.0,18092.78461798314
1,CLEANING,XGBoost,2017-05-24,1,18294.0,19836.19140625
1,CLEANING,XGBoost,2017-05-25,2,14337.0,16353.01171875
1,CLEANING,XGBoost,2017-05-26,3,26375.0,20972.5234375
1,CLEANING,XGBoost,2017-05-27,4,23792.0,28887.41796875
1,CLEANING,XGBoost,2017-05-28,5,27689.0,31157.390625
1,CLEANING,XGBoost,2017-05-29,6,18153.0,22406.203125
1,CLEANING,XGBoost,2017-05-30,7,16745.0,20404.5546875
1,CLEANING,XGBoost,2017-05-31,8,19015.0,21332.365234375
1,CLEANING,XGBoost,2017-06-01,9,19092.0,18569.259765625
1,CLEANING,XGBoost,2017-06-02,10,24122.0,21509.169921875
1,CLEANING,XGBoost,2017-06-03,11,31659.0,28856.12109375
1,CLEANING,XGBoost,2017-06-04,12,37979.0,32086.857421875
1,CLEANING,XGBoost,2017-06-05,13,22446.0,20571.28125
1,CLEANING,XGBoost,2017-06-06,14,18964.0,17454.212890625
1,CLEANING,XGBoost,2017-06-07,15,19756.0,19476.205078125
1,CLEANING,XGBoost,2017-06-08,16,15152.0,16581.26953125
1,CLEANING,XGBoost,2017-06-09,17,19154.0,20397.802734375
1,CLEANING,XGBoost,2017-06-10,18,25441.0,28531.03125
1,CLEANING,XGBoost,2017-06-11,19,30518.0,29942.09375
1,CLEANING,XGBoost,2017-06-12,20,19087.0,20684.34375
1,CLEANING,XGBoost,2017-06-13,21,16245.0,18924.970703125
1,CLEANING,XGBoost,2017-06-14,22,17796.0,19755.203125
1,CLEANING,XGBoost,2017-06-15,23,16720.0,16693.265625
1,CLEANING,XGBoost,2017-06-16,24,21089.0,20598.189453125
1,CLEANING,XGBoost,2017-06-17,25,25938.0,28607.966796875
1,CLEANING,XGBoost,2017-06-18,26,21339.0,32021.6171875
1,CLEANING,XGBoost,2017-06-19,27,19269.0,20338.458984375
1,CLEANING,XGBoost,2017-06-20,28,18499.0,18515.33203125
1,DAIRY,Seasonal naive,2017-05-24,1,17592.0,18900.0
1,DAIRY,Seasonal naive,2017-05-25,2,13943.0,14239.0
1,DAIRY,Seasonal naive,2017-05-26,3,24824.0,18963.0
1,DAIRY,Seasonal naive,2017-05-27,4,22908.0,26330.0
1,DAIRY,Seasonal naive,2017-05-28,5,27382.0,31837.0
1,DAIRY,Seasonal naive,2017-05-29,6,18231.0,18015.0
1,DAIRY,Seasonal naive,2017-05-30,7,15959.0,15179.0
1,DAIRY,Seasonal naive,2017-05-31,8,18595.0,18900.0
1,DAIRY,Seasonal naive,2017-06-01,9,17236.0,14239.0
1,DAIRY,Seasonal naive,2017-06-02,10,22496.0,18963.0
1,DAIRY,Seasonal naive,2017-06-03,11,28819.0,26330.0
1,DAIRY,Seasonal naive,2017-06-04,12,36580.0,31837.0
1,DAIRY,Seasonal naive,2017-06-05,13,20940.0,18015.0
1,DAIRY,Seasonal naive,2017-06-06,14,16922.0,15179.0
1,DAIRY,Seasonal naive,2017-06-07,15,18883.0,18900.0
1,DAIRY,Seasonal naive,2017-06-08,16,14736.0,14239.0
1,DAIRY,Seasonal naive,2017-06-09,17,19481.0,18963.0
1,DAIRY,Seasonal naive,2017-06-10,18,26440.0,26330.0
1,DAIRY,Seasonal naive,2017-06-11,19,32381.0,31837.0
1,DAIRY,Seasonal naive,2017-06-12,20,17700.0,18015.0
1,DAIRY,Seasonal naive,2017-06-13,21,15915.0,15179.0
1,DAIRY,Seasonal naive,2017-06-14,22,18052.0,18900.0
1,DAIRY,Seasonal naive,2017-06-15,23,15305.0,14239.0
1,DAIRY,Seasonal naive,2017-06-16,24,21718.0,18963.0
1,DAIRY,Seasonal naive,2017-06-17,25,29440.0,26330.0
1,DAIRY,Seasonal naive,2017-06-18,26,23591.0,31837.0
1,DAIRY,Seasonal naive,2017-06-19,27,18048.0,18015.0
1,DAIRY,Seasonal naive,2017-06-20,28,16763.0,15179.0
1,DAIRY,Prophet,2017-05-24,1,17592.0,19548.570197355344
1,DAIRY,Prophet,2017-05-25,2,13943.0,16572.607874384827
1,DAIRY,Prophet,2017-05-26,3,24824.0,20778.496109844786
1,DAIRY,Prophet,2017-05-27,4,22908.0,25567.01924097567
1,DAIRY,Prophet,2017-05-28,5,27382.0,27750.534338554466
1,DAIRY,Prophet,2017-05-29,6,18231.0,19914.7468201065
1,DAIRY,Prophet,2017-05-30,7,15959.0,17944.09902426757
1,DAIRY,Prophet,2017-05-31,8,18595.0,19429.471141671027
1,DAIRY,Prophet,2017-06-01,9,17236.0,15636.612549226556
1,DAIRY,Prophet,2017-06-02,10,22496.0,19234.82131917568
1,DAIRY,Prophet,2017-06-03,11,28819.0,25193.29813459752
1,DAIRY,Prophet,2017-06-04,12,36580.0,27460.673997276783
1,DAIRY,Prophet,2017-06-05,13,20940.0,19562.685598976295
1,DAIRY,Prophet,2017-06-06,14,16922.0,17684.75190043476
1,DAIRY,Prophet,2017-06-07,15,18883.0,19245.95918626792
1,DAIRY,Prophet,2017-06-08,16,14736.0,16805.33990352138
1,DAIRY,Prophet,2017-06-09,17,19481.0,20006.526209234657
1,DAIRY,Prophet,2017-06-10,18,26440.0,26037.682211843374
1,DAIRY,Prophet,2017-06-11,19,32381.0,28278.530976852373
1,DAIRY,Prophet,2017-06-12,20,17700.0,20381.16584202975
1,DAIRY,Prophet,2017-06-13,21,15915.0,18470.04996595792
1,DAIRY,Prophet,2017-06-14,22,18052.0,19850.82898072604
1,DAIRY,Prophet,2017-06-15,23,15305.0,16322.555241030359
1,DAIRY,Prophet,2017-06-16,24,21718.0,19418.45462171816
1,DAIRY,Prophet,2017-06-17,25,29440.0,25280.70103833898
1,DAIRY,Prophet,2017-06-18,26,23591.0,27493.080996116645
1,DAIRY,Prophet,2017-06-19,27,18048.0,19641.968748383515
1,DAIRY,Prophet,2017-06-20,28,16763.0,17803.573809249676
1,DAIRY,XGBoost,2017-05-24,1,17592.0,17727.087890625
1,DAIRY,XGBoost,2017-05-25,2,13943.0,14904.845703125
1,DAIRY,XGBoost,2017-05-26,3,24824.0,20086.1953125
1,DAIRY,XGBoost,2017-05-27,4,22908.0,28379.44140625
1,DAIRY,XGBoost,2017-05-28,5,27382.0,29840.130859375
1,DAIRY,XGBoost,2017-05-29,6,18231.0,20140.98046875
1,DAIRY,XGBoost,2017-05-30,7,15959.0,18354.958984375
1,DAIRY,XGBoost,2017-05-31,8,18595.0,19442.759765625
1,DAIRY,XGBoost,2017-06-01,9,17236.0,17095.65234375
1,DAIRY,XGBoost,2017-06-02,10,22496.0,20307.7578125
1,DAIRY,XGBoost,2017-06-03,11,28819.0,28453.5234375
1,DAIRY,XGBoost,2017-06-04,12,36580.0,32009.91796875
1,DAIRY,XGBoost,2017-06-05,13,20940.0,18885.37109375
1,DAIRY,XGBoost,2017-06-06,14,16922.0,15586.7685546875
1,DAIRY,XGBoost,2017-06-07,15,18883.0,17759.01171875
1,DAIRY,XGBoost,2017-06-08,16,14736.0,15396.6875
1,DAIRY,XGBoost,2017-06-09,17,19481.0,20086.248046875
1,DAIRY,XGBoost,2017-06-10,18,26440.0,30002.6171875
1,DAIRY,XGBoost,2017-06-11,19,32381.0,30260.138671875
1,DAIRY,XGBoost,2017-06-12,20,17700.0,18718.232421875
1,DAIRY,XGBoost,2017-06-13,21,15915.0,17245.96484375
1,DAIRY,XGBoost,2017-06-14,22,18052.0,18424.900390625
1,DAIRY,XGBoost,2017-06-15,23,15305.0,15578.7724609375
1,DAIRY,XGBoost,2017-06-16,24,21718.0,19785.134765625
1,DAIRY,XGBoost,2017-06-17,25,29440.0,27957.3671875
1,DAIRY,XGBoost,2017-06-18,26,23591.0,31891.21875
1,DAIRY,XGBoost,2017-06-19,27,18048.0,18818.494140625
1,DAIRY,XGBoost,2017-06-20,28,16763.0,15842.630859375
1,GROCERY I,Seasonal naive,2017-05-24,1,69753.0,80346.0
1,GROCERY I,Seasonal naive,2017-05-25,2,59373.0,59672.0
1,GROCERY I,Seasonal naive,2017-05-26,3,109303.0,77954.0
1,GROCERY I,Seasonal naive,2017-05-27,4,97093.0,111489.0
1,GROCERY I,Seasonal naive,2017-05-28,5,113372.0,133120.0
1,GROCERY I,Seasonal naive,2017-05-29,6,73475.0,75111.0
1,GROCERY I,Seasonal naive,2017-05-30,7,71189.0,66478.0
1,GROCERY I,Seasonal naive,2017-05-31,8,77712.0,80346.0
1,GROCERY I,Seasonal naive,2017-06-01,9,80669.0,59672.0
1,GROCERY I,Seasonal naive,2017-06-02,10,99176.0,77954.0
1,GROCERY I,Seasonal naive,2017-06-03,11,135569.0,111489.0
1,GROCERY I,Seasonal naive,2017-06-04,12,162781.0,133120.0
1,GROCERY I,Seasonal naive,2017-06-05,13,92140.0,75111.0
1,GROCERY I,Seasonal naive,2017-06-06,14,77330.0,66478.0
1,GROCERY I,Seasonal naive,2017-06-07,15,82044.0,80346.0
1,GROCERY I,Seasonal naive,2017-06-08,16,68362.0,59672.0
1,GROCERY I,Seasonal naive,2017-06-09,17,82157.0,77954.0
1,GROCERY I,Seasonal naive,2017-06-10,18,109410.0,111489.0
1,GROCERY I,Seasonal naive,2017-06-11,19,133354.0,133120.0
1,GROCERY I,Seasonal naive,2017-06-12,20,75376.0,75111.0
1,GROCERY I,Seasonal naive,2017-06-13,21,70745.0,66478.0
1,GROCERY I,Seasonal naive,2017-06-14,22,73540.0,80346.0
1,GROCERY I,Seasonal naive,2017-06-15,23,66243.0,59672.0
1,GROCERY I,Seasonal naive,2017-06-16,24,90488.0,77954.0
1,GROCERY I,Seasonal naive,2017-06-17,25,118831.0,111489.0
1,GROCERY I,Seasonal naive,2017-06-18,26,98875.0,133120.0
1,GROCERY I,Seasonal naive,2017-06-19,27,77991.0,75111.0
1,GROCERY I,Seasonal naive,2017-06-20,28,76544.0,66478.0
1,GROCERY I,Prophet,2017-05-24,1,69753.0,77767.71586379252
1,GROCERY I,Prophet,2017-05-25,2,59373.0,67127.25934881077
1,GROCERY I,Prophet,2017-05-26,3,109303.0,86078.06114208054
1,GROCERY I,Prophet,2017-05-27,4,97093.0,106264.45862694115
1,GROCERY I,Prophet,2017-05-28,5,113372.0,116705.03254666098
1,GROCERY I,Prophet,2017-05-29,6,73475.0,82867.78169737951
1,GROCERY I,Prophet,2017-05-30,7,71189.0,74917.08311021418
1,GROCERY I,Prophet,2017-05-31,8,77712.0,78607.0409079912
1,GROCERY I,Prophet,2017-06-01,9,80669.0,65420.75934101518
1,GROCERY I,Prophet,2017-06-02,10,99176.0,78085.4195100778
1,GROCERY I,Prophet,2017-06-03,11,135569.0,106679.37684697958
1,GROCERY I,Prophet,2017-06-04,12,162781.0,117188.38871626368
1,GROCERY I,Prophet,2017-06-05,13,92140.0,83259.79541172735
1,GROCERY I,Prophet,2017-06-06,14,77330.0,75203.16796024134
1,GROCERY I,Prophet,2017-06-07,15,82044.0,80256.3624946811
1,GROCERY I,Prophet,2017-06-08,16,68362.0,69010.73242921631
1,GROCERY I,Prophet,2017-06-09,17,82157.0,78995.60209939044
1,GROCERY I,Prophet,2017-06-10,18,109410.0,107539.37280594473
1,GROCERY I,Prophet,2017-06-11,19,133354.0,118125.78807098379
1,GROCERY I,Prophet,2017-06-12,20,75376.0,83714.02073752187
1,GROCERY I,Prophet,2017-06-13,21,70745.0,75284.48827464791
1,GROCERY I,Prophet,2017-06-14,22,73540.0,80270.5165478539
1,GROCERY I,Prophet,2017-06-15,23,66243.0,67515.0419781229
1,GROCERY I,Prophet,2017-06-16,24,90488.0,78024.79861697696
1,GROCERY I,Prophet,2017-06-17,25,118831.0,106473.3785529657
1,GROCERY I,Prophet,2017-06-18,26,98875.0,116470.66635363581
1,GROCERY I,Prophet,2017-06-19,27,77991.0,81761.5487092567
1,GROCERY I,Prophet,2017-06-20,28,76544.0,73338.78079533158
1,GROCERY I,XGBoost,2017-05-24,1,69753.0,70280.9453125
1,GROCERY I,XGBoost,2017-05-25,2,59373.0,58687.140625
1,GROCERY I,XGBoost,2017-05-26,3,109303.0,76543.21875
1,GROCERY I,XGBoost,2017-05-27,4,97093.0,107964.7578125
1,GROCERY I,XGBoost,2017-05-28,5,113372.0,111245.1640625
1,GROCERY I,XGBoost,2017-05-29,6,73475.0,68431.6640625
1,GROCERY I,XGBoost,2017-05-30,7,71189.0,63482.625
1,GROCERY I,XGBoost,2017-05-31,8,77712.0,70136.90625
1,GROCERY I,XGBoost,2017-06-01,9,80669.0,60319.765625
1,GROCERY I,XGBoost,2017-06-02,10,99176.0,71954.0703125
1,GROCERY I,XGBoost,2017-06-03,11,135569.0,99550.1328125
1,GROCERY I,XGBoost,2017-06-04,12,162781.0,114875.5703125
1,GROCERY I,XGBoost,2017-06-05,13,92140.0,68537.921875
1,GROCERY I,XGBoost,2017-06-06,14,77330.0,63201.4765625
1,GROCERY I,XGBoost,2017-06-07,15,82044.0,67873.6875
1,GROCERY I,XGBoost,2017-06-08,16,68362.0,57079.7109375
1,GROCERY I,XGBoost,2017-06-09,17,82157.0,70437.2421875
1,GROCERY I,XGBoost,2017-06-10,18,109410.0,98385.5390625
1,GROCERY I,XGBoost,2017-06-11,19,133354.0,107030.6171875
1,GROCERY I,XGBoost,2017-06-12,20,75376.0,64733.640625
1,GROCERY I,XGBoost,2017-06-13,21,70745.0,61204.5
1,GROCERY I,XGBoost,2017-06-14,22,73540.0,70803.953125
1,GROCERY I,XGBoost,2017-06-15,23,66243.0,55022.27734375
1,GROCERY I,XGBoost,2017-06-16,24,90488.0,70974.8671875
1,GROCERY I,XGBoost,2017-06-17,25,118831.0,98826.4296875
1,GROCERY I,XGBoost,2017-06-18,26,98875.0,112456.015625
1,GROCERY I,XGBoost,2017-06-19,27,77991.0,64492.40234375
1,GROCERY I,XGBoost,2017-06-20,28,76544.0,60612.02734375
1,MEATS,Seasonal naive,2017-05-24,1,6514.6849999999995,7131.003
1,MEATS,Seasonal naive,2017-05-25,2,6415.04,5526.657999999999
1,MEATS,Seasonal naive,2017-05-26,3,16013.338,13808.052
1,MEATS,Seasonal naive,2017-05-27,4,8567.033,9923.653
1,MEATS,Seasonal naive,2017-05-28,5,9352.076,10506.827
1,MEATS,Seasonal naive,2017-05-29,6,6973.062,6579.286
1,MEATS,Seasonal naive,2017-05-30,7,5939.249,6228.598
1,MEATS,Seasonal naive,2017-05-31,8,6618.1,7131.003
1,MEATS,Seasonal naive,2017-06-01,9,7158.911,5526.657999999999
1,MEATS,Seasonal naive,2017-06-02,10,16751.504,13808.052
1,MEATS,Seasonal naive,2017-06-03,11,10829.054,9923.653
1,MEATS,Seasonal naive,2017-06-04,12,12676.137,10506.827
1,MEATS,Seasonal naive,2017-06-05,13,8095.985000000001,6579.286
1,MEATS,Seasonal naive,2017-06-06,14,6508.48,6228.598
1,MEATS,Seasonal naive,2017-06-07,15,7119.4490000000005,7131.003
1,MEATS,Seasonal naive,2017-06-08,16,5826.284,5526.657999999999
1,MEATS,Seasonal naive,2017-06-09,17,15456.791,13808.052
1,MEATS,Seasonal naive,2017-06-10,18,9188.301,9923.653
1,MEATS,Seasonal naive,2017-06-11,19,10657.488,10506.827
1,MEATS,Seasonal naive,2017-06-12,20,6362.772,6579.286
1,MEATS,Seasonal naive,2017-06-13,21,6046.881,6228.598
1,MEATS,Seasonal naive,2017-06-14,22,6236.265,7131.003
1,MEATS,Seasonal naive,2017-06-15,23,6331.745,5526.657999999999
1,MEATS,Seasonal naive,2017-06-16,24,17145.34,13808.052
1,MEATS,Seasonal naive,2017-06-17,25,11715.226,9923.653
1,MEATS,Seasonal naive,2017-06-18,26,8329.782,10506.827
1,MEATS,Seasonal naive,2017-06-19,27,6841.042,6579.286
1,MEATS,Seasonal naive,2017-06-20,28,7126.69,6228.598
1,MEATS,Prophet,2017-05-24,1,6514.6849999999995,7200.007841745609
1,MEATS,Prophet,2017-05-25,2,6415.04,6358.51708418917
1,MEATS,Prophet,2017-05-26,3,16013.338,13696.334884561997
1,MEATS,Prophet,2017-05-27,4,8567.033,10014.614868536597
1,MEATS,Prophet,2017-05-28,5,9352.076,10272.594968370735
1,MEATS,Prophet,2017-05-29,6,6973.062,7553.544020991204
1,MEATS,Prophet,2017-05-30,7,5939.249,6978.388860035499
1,MEATS,Prophet,2017-05-31,8,6618.1,7404.39592079114
1,MEATS,Prophet,2017-06-01,9,7158.911,6668.387640226163
1,MEATS,Prophet,2017-06-02,10,16751.504,13464.856881595038
1,MEATS,Prophet,2017-06-03,11,10829.054,13225.409155264175
1,MEATS,Prophet,2017-06-04,12,12676.137,13468.967151010336
1,MEATS,Prophet,2017-06-05,13,8095.985000000001,10645.322605252617
1,MEATS,Prophet,2017-06-06,14,6508.48,9991.260277917918
1,MEATS,Prophet,2017-06-07,15,7119.4490000000005,10456.502765717763
1,MEATS,Prophet,2017-06-08,16,5826.284,9619.607984107202
1,MEATS,Prophet,2017-06-09,17,15456.791,13768.61309315454
1,MEATS,Prophet,2017-06-10,18,9188.301,13388.627969716576
1,MEATS,Prophet,2017-06-11,19,10657.488,13615.657733357886
1,MEATS,Prophet,2017-06-12,20,6362.772,10776.31006098829
1,MEATS,Prophet,2017-06-13,21,6046.881,10175.286408074751
1,MEATS,Prophet,2017-06-14,22,6236.265,10457.608977590055
1,MEATS,Prophet,2017-06-15,23,6331.745,9578.864762764244
1,MEATS,Prophet,2017-06-16,24,17145.34,13727.239531741743
1,MEATS,Prophet,2017-06-17,25,11715.226,13303.28354619376
1,MEATS,Prophet,2017-06-18,26,8329.782,13393.647656619953
1,MEATS,Prophet,2017-06-19,27,6841.042,10454.800119197338
1,MEATS,Prophet,2017-06-20,28,7126.69,9838.739837372701
1,MEATS,XGBoost,2017-05-24,1,6514.6849999999995,12282.494140625
1,MEATS,XGBoost,2017-05-25,2,6415.04,8449.7529296875
1,MEATS,XGBoost,2017-05-26,3,16013.338,20450.58203125
1,MEATS,XGBoost,2017-05-27,4,8567.033,15538.0166015625
1,MEATS,XGBoost,2017-05-28,5,9352.076,10836.5654296875
1,MEATS,XGBoost,2017-05-29,6,6973.062,7828.7880859375
1,MEATS,XGBoost,2017-05-30,7,5939.249,10968.9580078125
